id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,78
4zIO3ilp5HvTeK3HJHxhMP,Natural,0.448,0.612,2,-6.106,1,0.0708,0.216,0.0,0.08,0.213,97.773,audio_features,spotify:track:4zIO3ilp5HvTeK3HJHxhMP,https://api.spotify.com/v1/tracks/4zIO3ilp5HvTeK3HJHxhMP,https://api.spotify.com/v1/audio-analysis/4zIO3ilp5HvTeK3HJHxhMP,189467,4,1
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,spotify:track:1RKUoGiLEbcXN4GY4spQDx,https://api.spotify.com/v1/tracks/1RKUoGiLEbcXN4GY4spQDx,https://api.spotify.com/v1/audio-analysis/1RKUoGiLEbcXN4GY4spQDx,340920,4,75
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4,76
4o74y4XY1ypNZkZtZkK8Wi,I’m So Sorry,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,audio_features,spotify:track:4o74y4XY1ypNZkZtZkK8Wi,https://api.spotify.com/v1/tracks/4o74y4XY1ypNZkZtZkK8Wi,https://api.spotify.com/v1/audio-analysis/4o74y4XY1ypNZkZtZkK8Wi,230200,4,60
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920,4,80
64yrDBpcdwEdNY9loyEGbX,21 Guns,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4,73
60a0Rd6pjrkxjPbaKzXjfq,In the End,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,87
5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,0.589,0.89,4,-3.719,0,0.06,0.000481,0.00082,0.201,0.687,90.586,audio_features,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky,https://api.spotify.com/v1/audio-analysis/5W8YXBz9MTIDyrpYaCg2Ky,199907,4,80
6Mha74njfuUnT0ArwCu8NU,Sixteen Tons Of Pressure,0.781,0.559,4,-7.285,0,0.135,0.194,0.0,0.708,0.226,72.045,audio_features,spotify:track:6Mha74njfuUnT0ArwCu8NU,https://api.spotify.com/v1/tracks/6Mha74njfuUnT0ArwCu8NU,https://api.spotify.com/v1/audio-analysis/6Mha74njfuUnT0ArwCu8NU,235796,4,5
4VqPOruhp5EdPBeR92t6lQ,Uprising,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4,74
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,audio_features,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,79
30FURVTCpbKyykjSEQzGkH,Back To Black,0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,audio_features,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,240440,4,70
3ZuVfQriS93y6ofwbIf7lp,Children of the Grave,0.311,0.658,6,-13.529,1,0.0406,0.0706,0.104,0.093,0.353,151.813,audio_features,spotify:track:3ZuVfQriS93y6ofwbIf7lp,https://api.spotify.com/v1/tracks/3ZuVfQriS93y6ofwbIf7lp,https://api.spotify.com/v1/audio-analysis/3ZuVfQriS93y6ofwbIf7lp,314720,4,2
449DFUJKZlzSO684XlVjEn,Psycho Killer,0.719,0.347,2,-14.707,1,0.065,0.058,0.00126,0.12,0.961,123.396,audio_features,spotify:track:449DFUJKZlzSO684XlVjEn,https://api.spotify.com/v1/tracks/449DFUJKZlzSO684XlVjEn,https://api.spotify.com/v1/audio-analysis/449DFUJKZlzSO684XlVjEn,260600,4,51
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4,83
0dEIca2nhcxDUV8C5QkPYb,Give Life Back to Music,0.788,0.616,9,-10.671,0,0.0337,0.00286,0.549,0.0952,0.696,119.037,audio_features,spotify:track:0dEIca2nhcxDUV8C5QkPYb,https://api.spotify.com/v1/tracks/0dEIca2nhcxDUV8C5QkPYb,https://api.spotify.com/v1/audio-analysis/0dEIca2nhcxDUV8C5QkPYb,275387,4,60
2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,audio_features,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/tracks/2aIB1CdRRG7YLBu9hNw9nR,https://api.spotify.com/v1/audio-analysis/2aIB1CdRRG7YLBu9hNw9nR,218827,4,73
3MhdH8PxqH1FuQp3HBptUI,I'm Still in Love with You (feat. Sasha),0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,audio_features,spotify:track:3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/tracks/3MhdH8PxqH1FuQp3HBptUI,https://api.spotify.com/v1/audio-analysis/3MhdH8PxqH1FuQp3HBptUI,273360,4,2
1Pmp486RrLRkaEkE3HFHXP,Who's Laughing Now,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,audio_features,spotify:track:1Pmp486RrLRkaEkE3HFHXP,https://api.spotify.com/v1/tracks/1Pmp486RrLRkaEkE3HFHXP,https://api.spotify.com/v1/audio-analysis/1Pmp486RrLRkaEkE3HFHXP,180348,4,61
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4,83
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,0.672,0.655,10,-5.021,0,0.031,0.0362,0.0,0.117,0.555,134.948,audio_features,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4,81
57bgtoPSgt236HzfBOd8kj,Thunderstruck,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4,83
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,87
2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",0.635,0.661,6,-7.543,1,0.0326,0.000479,0.00142,0.111,0.251,90.018,audio_features,spotify:track:2bzitsPcImYC6DZWvvLCQi,https://api.spotify.com/v1/tracks/2bzitsPcImYC6DZWvvLCQi,https://api.spotify.com/v1/audio-analysis/2bzitsPcImYC6DZWvvLCQi,210933,4,66
1Q5kgpp4pmyGqPwNBzkSrw,Roadhouse Blues,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,audio_features,spotify:track:1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/audio-analysis/1Q5kgpp4pmyGqPwNBzkSrw,243827,4,72
