id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity
1AzMYJm6qTAullM3UKuPY9,Y'all Want a Single,0.758,0.8,11,-3.651,0,0.0718,0.00834,0.0,0.527,0.767,118.022,audio_features,spotify:track:1AzMYJm6qTAullM3UKuPY9,https://api.spotify.com/v1/tracks/1AzMYJm6qTAullM3UKuPY9,https://api.spotify.com/v1/audio-analysis/1AzMYJm6qTAullM3UKuPY9,197907,4,67
2TjdnqlpwOjhijHCwHCP2d,The Great Gig in the Sky,0.274,0.217,5,-13.814,1,0.0345,0.767,0.896,0.0832,0.181,116.334,audio_features,spotify:track:2TjdnqlpwOjhijHCwHCP2d,https://api.spotify.com/v1/tracks/2TjdnqlpwOjhijHCwHCP2d,https://api.spotify.com/v1/audio-analysis/2TjdnqlpwOjhijHCwHCP2d,283872,4,69
31ayaeJTK9lZ9H53mj3kTy,Interdupe,0.71,0.473,6,-10.307,0,0.126,0.755,0.000224,0.237,0.45,120.015,audio_features,spotify:track:31ayaeJTK9lZ9H53mj3kTy,https://api.spotify.com/v1/tracks/31ayaeJTK9lZ9H53mj3kTy,https://api.spotify.com/v1/audio-analysis/31ayaeJTK9lZ9H53mj3kTy,103000,4,0
3xb1Hphyjz8grn5nG5oX7W,El de la Codeina,0.798,0.776,11,-2.24,0,0.0319,0.273,0.0,0.261,0.822,107.322,audio_features,spotify:track:3xb1Hphyjz8grn5nG5oX7W,https://api.spotify.com/v1/tracks/3xb1Hphyjz8grn5nG5oX7W,https://api.spotify.com/v1/audio-analysis/3xb1Hphyjz8grn5nG5oX7W,176865,1,48
40TkojGqCqe5t5e49SEabL,Kso,0.822,0.4,5,-12.006,0,0.245,0.533,6.11e-06,0.106,0.506,130.017,audio_features,spotify:track:40TkojGqCqe5t5e49SEabL,https://api.spotify.com/v1/tracks/40TkojGqCqe5t5e49SEabL,https://api.spotify.com/v1/audio-analysis/40TkojGqCqe5t5e49SEabL,145231,4,1
574y1r7o2tRA009FW0LE7v,Speak to Me,0.592,0.0195,1,-33.35,1,0.0369,0.361,0.839,0.108,0.0313,119.504,audio_features,spotify:track:574y1r7o2tRA009FW0LE7v,https://api.spotify.com/v1/tracks/574y1r7o2tRA009FW0LE7v,https://api.spotify.com/v1/audio-analysis/574y1r7o2tRA009FW0LE7v,65314,4,57
4TCppHFDaH00Sc4Vf9QnDj,Película,0.846,0.691,11,-8.082,1,0.198,0.234,0.0,0.239,0.734,130.002,audio_features,spotify:track:4TCppHFDaH00Sc4Vf9QnDj,https://api.spotify.com/v1/tracks/4TCppHFDaH00Sc4Vf9QnDj,https://api.spotify.com/v1/audio-analysis/4TCppHFDaH00Sc4Vf9QnDj,236440,4,59
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),0.585,0.52,5,-6.136,0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,80
1U3A66OHQyTu4N2QTMsP86,GRACIAS POR NADA,0.778,0.555,6,-5.473,0,0.231,0.325,0.0,0.111,0.271,143.916,audio_features,spotify:track:1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/tracks/1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/audio-analysis/1U3A66OHQyTu4N2QTMsP86,177451,4,66
2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),0.431,0.373,11,-15.142,0,0.0346,0.389,0.728,0.143,0.253,128.153,audio_features,spotify:track:2ctvdKmETyOzPb2GiJJT53,https://api.spotify.com/v1/tracks/2ctvdKmETyOzPb2GiJJT53,https://api.spotify.com/v1/audio-analysis/2ctvdKmETyOzPb2GiJJT53,169535,4,70
