id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity
2LMloFiV7DHpBhITOaBSam,Hard To Explain,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,audio_features,spotify:track:2LMloFiV7DHpBhITOaBSam,https://api.spotify.com/v1/tracks/2LMloFiV7DHpBhITOaBSam,https://api.spotify.com/v1/audio-analysis/2LMloFiV7DHpBhITOaBSam,223980,4,61
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,audio_features,spotify:track:47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/tracks/47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/audio-analysis/47BBI51FKFwOMlIiX6m8ya,213307,4,83
0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,audio_features,spotify:track:0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/tracks/0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/audio-analysis/0Dm43YLUlGdePpSbI1ct8h,252560,4,67
31Pwa4vxNUEtxYQIhZfc3B,Dime Cuánto - Remasterizado,0.705,0.861,5,-6.002,0,0.0419,0.181,0.0,0.0956,0.885,169.957,audio_features,spotify:track:31Pwa4vxNUEtxYQIhZfc3B,https://api.spotify.com/v1/tracks/31Pwa4vxNUEtxYQIhZfc3B,https://api.spotify.com/v1/audio-analysis/31Pwa4vxNUEtxYQIhZfc3B,315520,4,39
37cb7mzkQKksGm0noGDXeh,Trying Your Luck,0.502,0.691,9,-9.453,0,0.0311,0.00911,0.0149,0.133,0.629,143.926,audio_features,spotify:track:37cb7mzkQKksGm0noGDXeh,https://api.spotify.com/v1/tracks/37cb7mzkQKksGm0noGDXeh,https://api.spotify.com/v1/audio-analysis/37cb7mzkQKksGm0noGDXeh,202617,4,50
4KC2Z9dL4jL61Ys35N6srg,Barely Legal,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,audio_features,spotify:track:4KC2Z9dL4jL61Ys35N6srg,https://api.spotify.com/v1/tracks/4KC2Z9dL4jL61Ys35N6srg,https://api.spotify.com/v1/audio-analysis/4KC2Z9dL4jL61Ys35N6srg,234522,4,53
0IIQGP1G4ZMJAyCILQirkz,Ajena,0.655,0.687,1,-6.04,0,0.0576,0.539,3.16e-06,0.0834,0.742,171.239,audio_features,spotify:track:0IIQGP1G4ZMJAyCILQirkz,https://api.spotify.com/v1/tracks/0IIQGP1G4ZMJAyCILQirkz,https://api.spotify.com/v1/audio-analysis/0IIQGP1G4ZMJAyCILQirkz,273200,4,34
0ijHEBUBXIJPp5ubUkDLQi,Million Years Ago,0.72,0.274,1,-7.623,0,0.0276,0.742,0.0,0.11,0.179,105.929,audio_features,spotify:track:0ijHEBUBXIJPp5ubUkDLQi,https://api.spotify.com/v1/tracks/0ijHEBUBXIJPp5ubUkDLQi,https://api.spotify.com/v1/audio-analysis/0ijHEBUBXIJPp5ubUkDLQi,227066,4,60
0k2GOhqsrxDTAbFFSdNJjT,Temperature,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4,79
0z1o5L7HJx562xZSATcIpY,Exit Music (For A Film),0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,audio_features,spotify:track:0z1o5L7HJx562xZSATcIpY,https://api.spotify.com/v1/tracks/0z1o5L7HJx562xZSATcIpY,https://api.spotify.com/v1/audio-analysis/0z1o5L7HJx562xZSATcIpY,267187,4,74
0idZZsnM7nuSYanlpKTuwV,"If You Were There, Beware",0.328,0.805,4,-6.74,0,0.0383,0.000938,0.048,0.104,0.264,135.546,audio_features,spotify:track:0idZZsnM7nuSYanlpKTuwV,https://api.spotify.com/v1/tracks/0idZZsnM7nuSYanlpKTuwV,https://api.spotify.com/v1/audio-analysis/0idZZsnM7nuSYanlpKTuwV,276200,4,54
2BqfIlpahcebJPeu1IUTEo,Do Me a Favour,0.469,0.738,11,-6.638,0,0.0619,0.00013,0.0577,0.078,0.624,180.15,audio_features,spotify:track:2BqfIlpahcebJPeu1IUTEo,https://api.spotify.com/v1/tracks/2BqfIlpahcebJPeu1IUTEo,https://api.spotify.com/v1/audio-analysis/2BqfIlpahcebJPeu1IUTEo,209253,4,62
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,audio_features,spotify:track:2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd,183893,4,77
5RrHzXKmwVd5BCq4UzyJPd,D is for Dangerous,0.555,0.925,1,-4.689,1,0.0362,1.09e-05,0.000161,0.0659,0.77,145.061,audio_features,spotify:track:5RrHzXKmwVd5BCq4UzyJPd,https://api.spotify.com/v1/tracks/5RrHzXKmwVd5BCq4UzyJPd,https://api.spotify.com/v1/audio-analysis/5RrHzXKmwVd5BCq4UzyJPd,138107,4,58
05TOt5Vz4StdjMpEdFPlvB,All I Ask,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,audio_features,spotify:track:05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/tracks/05TOt5Vz4StdjMpEdFPlvB,https://api.spotify.com/v1/audio-analysis/05TOt5Vz4StdjMpEdFPlvB,271800,4,68
3BtuIIrQlkujKPuWF2B85z,Too Good,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,audio_features,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373,4,72
0BxE4FqsDD1Ot4YuBXwAPp,505,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,audio_features,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp,https://api.spotify.com/v1/audio-analysis/0BxE4FqsDD1Ot4YuBXwAPp,253587,4,84
0ftMOhVfFm5Wbs5sZdEtsC,Balaclava,0.414,0.811,11,-4.4,0,0.0919,0.00133,0.000129,0.333,0.762,137.617,audio_features,spotify:track:0ftMOhVfFm5Wbs5sZdEtsC,https://api.spotify.com/v1/tracks/0ftMOhVfFm5Wbs5sZdEtsC,https://api.spotify.com/v1/audio-analysis/0ftMOhVfFm5Wbs5sZdEtsC,171227,4,58
0hAMkY2kwdXPPDfQ1e3BmJ,Dancing Shoes,0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,audio_features,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/tracks/0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/audio-analysis/0hAMkY2kwdXPPDfQ1e3BmJ,141133,4,61
10nyNJ6zNy2YVYLrcwLccB,No Surprises,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4,81
1rh4kDY9T4fHVDum8Foi5k,Adiós,0.495,0.596,2,-5.45,1,0.024,0.14,0.00316,0.114,0.284,94.119,audio_features,spotify:track:1rh4kDY9T4fHVDum8Foi5k,https://api.spotify.com/v1/tracks/1rh4kDY9T4fHVDum8Foi5k,https://api.spotify.com/v1/audio-analysis/1rh4kDY9T4fHVDum8Foi5k,233747,4,68
2mDYYGaGd9uXKkK2YhDA3i,Brooklyn Bridge To Chorus,0.628,0.571,0,-3.897,1,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,audio_features,spotify:track:2mDYYGaGd9uXKkK2YhDA3i,https://api.spotify.com/v1/tracks/2mDYYGaGd9uXKkK2YhDA3i,https://api.spotify.com/v1/audio-analysis/2mDYYGaGd9uXKkK2YhDA3i,235947,4,60
2t0wwvR15fc3K1ey8OiOaN,Selfless,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,audio_features,spotify:track:2t0wwvR15fc3K1ey8OiOaN,https://api.spotify.com/v1/tracks/2t0wwvR15fc3K1ey8OiOaN,https://api.spotify.com/v1/audio-analysis/2t0wwvR15fc3K1ey8OiOaN,222093,4,67
